scenario,region,param,class,class2,x,value
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2025,12.112172961626381
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2030,12.325717585594736
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2035,12.308059841290284
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2040,12.068415548768993
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2045,11.459859428630576
POL,MEA area,emissCO2BySectorNoBio,Industry,NA,2050,10.79532821488331
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2015,7.120510563967928
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2020,7.298131840172683
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2025,6.9518076929803
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2030,5.778328011115215
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2035,4.966234044836545
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2040,3.9726588587225082
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2045,2.988925536253894
POL,MEA area,emissCO2BySectorNoBio,Transportation,NA,2050,2.5685078515177953
POL,MEA area,emissCO2Indirect,Buildings,direct,2015,2.5315234788695484
POL,MEA area,emissCO2Indirect,Buildings,direct,2020,2.697269535651693
POL,MEA area,emissCO2Indirect,Buildings,direct,2025,2.8497096549263232
POL,MEA area,emissCO2Indirect,Buildings,direct,2030,3.07383324328957
POL,MEA area,emissCO2Indirect,Buildings,direct,2035,3.4344904966752945
POL,MEA area,emissCO2Indirect,Buildings,direct,2040,3.6895188416772724
POL,MEA area,emissCO2Indirect,Buildings,direct,2045,3.732021174709165
POL,MEA area,emissCO2Indirect,Buildings,direct,2050,3.8055795635466754
POL,MEA area,emissCO2Indirect,Buildings,indirect,2015,16.168238348885875
POL,MEA area,emissCO2Indirect,Buildings,indirect,2020,15.706442555840594
POL,MEA area,emissCO2Indirect,Buildings,indirect,2025,14.052205200906732
POL,MEA area,emissCO2Indirect,Buildings,indirect,2030,11.25093129019616
POL,MEA area,emissCO2Indirect,Buildings,indirect,2035,7.996787977223533
POL,MEA area,emissCO2Indirect,Buildings,indirect,2040,5.717301297988769
POL,MEA area,emissCO2Indirect,Buildings,indirect,2045,4.184826953439331
POL,MEA area,emissCO2Indirect,Buildings,indirect,2050,2.886738469496461
POL,MEA area,emissCO2Indirect,Industry,direct,2015,11.523624966886794
POL,MEA area,emissCO2Indirect,Industry,direct,2020,11.787952453686385
POL,MEA area,emissCO2Indirect,Industry,direct,2025,12.112172961626381
POL,MEA area,emissCO2Indirect,Industry,direct,2030,12.325717585594736
POL,MEA area,emissCO2Indirect,Industry,direct,2035,12.308059841290284
POL,MEA area,emissCO2Indirect,Industry,direct,2040,12.068415548768993
POL,MEA area,emissCO2Indirect,Industry,direct,2045,11.459859428630576
POL,MEA area,emissCO2Indirect,Industry,direct,2050,10.79532821488331
POL,MEA area,emissCO2Indirect,Industry,indirect,2015,5.532364672131935
POL,MEA area,emissCO2Indirect,Industry,indirect,2020,4.785086886567015
POL,MEA area,emissCO2Indirect,Industry,indirect,2025,4.535500867477973
POL,MEA area,emissCO2Indirect,Industry,indirect,2030,4.08551515286537
POL,MEA area,emissCO2Indirect,Industry,indirect,2035,3.420863304632545
POL,MEA area,emissCO2Indirect,Industry,indirect,2040,2.643395877536132
POL,MEA area,emissCO2Indirect,Industry,indirect,2045,1.9425245006744962
POL,MEA area,emissCO2Indirect,Industry,indirect,2050,1.2920962574414099
POL,MEA area,emissCO2Indirect,Transportation,direct,2015,7.120510563967928
POL,MEA area,emissCO2Indirect,Transportation,direct,2020,7.298131840172683
POL,MEA area,emissCO2Indirect,Transportation,direct,2025,6.9518076929803
POL,MEA area,emissCO2Indirect,Transportation,direct,2030,5.778328011115215
POL,MEA area,emissCO2Indirect,Transportation,direct,2035,4.966234044836545
POL,MEA area,emissCO2Indirect,Transportation,direct,2040,3.9726588587225082
POL,MEA area,emissCO2Indirect,Transportation,direct,2045,2.988925536253894
POL,MEA area,emissCO2Indirect,Transportation,direct,2050,2.5685078515177953
POL,MEA area,emissCO2Indirect,Transportation,indirect,2015,0.03475508387676043
POL,MEA area,emissCO2Indirect,Transportation,indirect,2020,0.034704106620081554
POL,MEA area,emissCO2Indirect,Transportation,indirect,2025,0.34269228667501295
POL,MEA area,emissCO2Indirect,Transportation,indirect,2030,0.9809556411399093
POL,MEA area,emissCO2Indirect,Transportation,indirect,2035,1.0596529772272156
POL,MEA area,emissCO2Indirect,Transportation,indirect,2040,1.1246101082236741
POL,MEA area,emissCO2Indirect,Transportation,indirect,2045,1.0285260186932321
POL,MEA area,emissCO2Indirect,Transportation,indirect,2050,0.7662661588183859
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2015,0.117426276
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2020,0.122034177
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2025,0.131812073
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2030,0.130742984
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2035,0.115433705
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2040,0.09675938099999999
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2045,0.08312140600000001
POL,MEA area,energyFinalByFuelEJ,biomass,NA,2050,0.0720923021
POL,MEA area,energyFinalByFuelEJ,coal,NA,2015,0.049037410000000003
POL,MEA area,energyFinalByFuelEJ,coal,NA,2020,0.050586559999999996
POL,MEA area,energyFinalByFuelEJ,coal,NA,2025,0.052272800999999994
POL,MEA area,energyFinalByFuelEJ,coal,NA,2030,0.053558617
POL,MEA area,energyFinalByFuelEJ,coal,NA,2035,0.054686034
POL,MEA area,energyFinalByFuelEJ,coal,NA,2040,0.055839838
POL,MEA area,energyFinalByFuelEJ,coal,NA,2045,0.054623158
POL,MEA area,energyFinalByFuelEJ,coal,NA,2050,0.0527820651
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2015,0.14552619209
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2020,0.15716637488
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2025,0.16695253331287999
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2030,0.179776046083394
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2035,0.18395282483689102
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2040,0.193753789776107
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2045,0.19928103379033002
POL,MEA area,energyFinalByFuelEJ,electricity,NA,2050,0.1993700857995
POL,MEA area,energyFinalByFuelEJ,gas,NA,2015,0.094555033723
POL,MEA area,energyFinalByFuelEJ,gas,NA,2020,0.09715806784
POL,MEA area,energyFinalByFuelEJ,gas,NA,2025,0.09976912553999999
POL,MEA area,energyFinalByFuelEJ,gas,NA,2030,0.10057433215999999
POL,MEA area,energyFinalByFuelEJ,gas,NA,2035,0.10046684471
POL,MEA area,energyFinalByFuelEJ,gas,NA,2040,0.09773416422
POL,MEA area,energyFinalByFuelEJ,gas,NA,2045,0.09353232954000001
POL,MEA area,energyFinalByFuelEJ,gas,NA,2050,0.08843963587
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2025,1.951153462e-4
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2030,0.0017601010393629999
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2035,0.005897930581801
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2040,0.01064184193183
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2045,0.013342162099036001
POL,MEA area,energyFinalByFuelEJ,hydrogen,NA,2050,0.014781153359419999
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2015,0.1890350267
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2020,0.19676175205000002
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2025,0.19596210479999998
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2030,0.18493746749499998
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2035,0.1802089567
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2040,0.172317513822
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2045,0.1618787897
POL,MEA area,energyFinalByFuelEJ,refined liquids,NA,2050,0.16037501399999998
POL,MEA area,energyFinalByFuelEJ,traditional biomass,NA,2015,0.00727377
POL,MEA area,energyFinalByFuelEJ,traditional biomass,NA,2020,0.00745083
POL,MEA area,energyFinalByFuelEJ,traditional biomass,NA,2025,0.0025924019999999997
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2015,0.117426276
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2020,0.122034177
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2025,0.131812073
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2030,0.130742984
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2035,0.115433705
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2040,0.09675938099999999
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2045,0.08312140600000001
POL,MEA area,energyFinalByFuelEJNoFeedstock,biomass,NA,2050,0.0720923021
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2015,0.049037410000000003
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2020,0.050586559999999996
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2025,0.052272800999999994
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2030,0.053558617
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2035,0.054686034
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2040,0.055839838
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2045,0.054623158
POL,MEA area,energyFinalByFuelEJNoFeedstock,coal,NA,2050,0.0527820651
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2015,0.14552619209
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2020,0.15716637488
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2025,0.16695253331287999
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2030,0.179776046083394
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2035,0.18395282483689102
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2040,0.193753789776107
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2045,0.19928103379033002
POL,MEA area,energyFinalByFuelEJNoFeedstock,electricity,NA,2050,0.1993700857995
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2015,0.094555033723
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2020,0.09715806784
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2025,0.09976912553999999
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2030,0.10057433215999999
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2035,0.10046684471
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2040,0.09773416422
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2045,0.09353232954000001
POL,MEA area,energyFinalByFuelEJNoFeedstock,gas,NA,2050,0.08843963587
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2025,1.951153462e-4
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2030,0.0017601010393629999
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2035,0.005897930581801
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2040,0.01064184193183
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2045,0.013342162099036001
POL,MEA area,energyFinalByFuelEJNoFeedstock,hydrogen,NA,2050,0.014781153359419999
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2015,0.1636251367
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2020,0.17095865205
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2025,0.1692983248
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2030,0.157783567495
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2035,0.1533476767
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2040,0.146273343822
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2045,0.1370215497
POL,MEA area,energyFinalByFuelEJNoFeedstock,refined liquids,NA,2050,0.136768944
POL,MEA area,energyFinalByFuelEJNoFeedstock,traditional biomass,NA,2015,0.00727377
POL,MEA area,energyFinalByFuelEJNoFeedstock,traditional biomass,NA,2020,0.00745083
POL,MEA area,energyFinalByFuelEJNoFeedstock,traditional biomass,NA,2025,0.0025924019999999997
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2025,1.6848188987999998e-4
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2030,0.001240028574394
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2035,0.004936332280071
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2040,0.0113240432673
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2045,0.0144025873391
POL,MEA area,energyFinalByFuelTransportFreightEJ,electricity,NA,2050,0.01629495613
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2025,1.0278005820000001e-4
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2030,6.20956201363e-4
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2035,0.0014408144942010001
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2040,0.00167582461139
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2045,0.001855207195816
POL,MEA area,energyFinalByFuelTransportFreightEJ,hydrogen,NA,2050,0.00208193541632
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2015,0.0269496286
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2020,0.030362234210000005
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2025,0.03317463877
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2030,0.03259369123
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2035,0.0251325963
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2040,0.0153558025
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2045,0.011773194800000001
POL,MEA area,energyFinalByFuelTransportFreightEJ,liquids,NA,2050,0.0107010183
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2015,1.944988e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2020,2.2400791e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2025,0.00285381824
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2030,0.00956759421
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2035,0.0106861142024
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2040,0.011648029364
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2045,0.014240290662000001
POL,MEA area,energyFinalByFuelTransportPassEJ,electricity,NA,2050,0.014597997520000001
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2015,0.011249614
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2020,0.011133676799999999
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2025,0.0110035641
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2030,0.0094232595
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2035,0.008449977800000001
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2040,0.00757337819
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2045,0.0071301571
POL,MEA area,energyFinalByFuelTransportPassEJ,gas,NA,2050,0.00656824529
POL,MEA area,energyFinalByFuelTransportPassEJ,hydrogen,NA,2035,1.472615152e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,hydrogen,NA,2040,2.056786036e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,hydrogen,NA,2045,2.8914785812e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,hydrogen,NA,2050,3.806601371e-4
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2015,0.0652030279
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2020,0.06562684545
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2025,0.05798879933
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2030,0.043373510965
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2035,0.0410070684
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2040,0.038685922622000005
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2045,0.029944385100000002
POL,MEA area,energyFinalByFuelTransportPassEJ,liquids,NA,2050,0.026726824
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2015,5.8288783e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2020,6.0223747e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2025,6.2048781e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2030,6.1041594e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2035,5.552966499999999e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2040,5.074389199999999e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2045,5.2799802e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Rail,NA,2050,5.5369549e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2015,7.85583e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2020,7.9589731e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2025,8.411483999999999e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2030,9.000586e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2035,9.643609818999999e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2040,9.42725636e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2045,9.79169848e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,Shipping,NA,2050,0.00101968706
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2025,1.1718943987999998e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2030,0.0011655663543939999
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2035,0.004840493356071
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2040,0.0112232179493
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2045,0.0142895375071
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (BEV),NA,2050,0.016168396209999998
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (FCEV),NA,2030,5.84887311363e-4
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (FCEV),NA,2035,0.001371252586301
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (FCEV),NA,2040,0.0015948787733900001
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (FCEV),NA,2045,0.0017626661598159998
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (FCEV),NA,2050,0.00197746848632
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2015,0.025619357
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2020,0.029005815800000005
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2025,0.0317733412
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2030,0.0311937478
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2035,0.023778339500000002
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2040,0.0140874091
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2045,0.0104716178
POL,MEA area,energyFinalByTechTransportFreightEJ,truck (other),NA,2050,0.009358662600000001
POL,MEA area,energyFinalByTechTransportPassEJ,bus (BEV),NA,2035,1.2626100000000002e-4
POL,MEA area,energyFinalByTechTransportPassEJ,bus (BEV),NA,2040,2.3206129999999998e-4
POL,MEA area,energyFinalByTechTransportPassEJ,bus (BEV),NA,2045,3.780942e-4
POL,MEA area,energyFinalByTechTransportPassEJ,bus (BEV),NA,2050,5.58537e-4
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2015,0.01419596
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2020,0.014634750000000002
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2025,0.01550664
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2030,0.01583971
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2035,0.01631939
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2040,0.01639498
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2045,0.01517871
POL,MEA area,energyFinalByTechTransportPassEJ,bus (other),NA,2050,0.013524877999999999
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2025,0.0025675129
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2030,0.009213027
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2035,0.0102332372
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2040,0.011030224319999999
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2045,0.01339789658
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (BEV),NA,2050,0.013477289
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (FCEV),NA,2035,1.118933576e-4
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (FCEV),NA,2040,1.6404705e-4
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (FCEV),NA,2045,2.4376031712e-4
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (FCEV),NA,2050,3.323889341e-4
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2020,3.1916565e-4
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2025,0.00254394093
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2030,0.0053634240650000005
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2035,0.0071050672
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2040,0.008506971621999999
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2045,0.0099028387
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (hybrid),NA,2050,0.0106521221
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2015,0.058555315999999996
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2020,0.0581653398
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2025,0.047262006100000004
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2030,0.0279134039
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2035,0.0223443662
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2040,0.01770219469
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2045,0.008465712
POL,MEA area,energyFinalByTechTransportPassEJ,LDV (other),NA,2050,0.00572299539
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2015,1.944988e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2020,1.960935e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2025,2.02099e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2030,2.032701e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2035,2.0089579999999998e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2040,1.972376e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2045,1.901987e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (electric),NA,2050,1.816178e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (HSR),NA,2035,1.255012e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (HSR),NA,2040,1.879115e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (HSR),NA,2045,2.724747e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (HSR),NA,2050,3.766167e-4
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2015,0.003665966
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2020,0.003601029
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2025,0.003632102
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2030,0.003626218
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2035,0.00362932
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2040,0.0035856179999999996
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2045,0.003447848
POL,MEA area,energyFinalByTechTransportPassEJ,Rail (other),NA,2050,0.0033089499999999997
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2015,0.165010777983
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2020,0.1842673762375
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2025,0.19363809631582
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2030,0.19729767755895
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2035,0.19389582314314
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2040,0.1934125913791
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2045,0.19277076512567
POL,MEA area,energyFinalConsumBySecEJ,building,NA,2050,0.19225866304885
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2015,0.33305337
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2020,0.338292419
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2025,0.34933613023
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2030,0.35583663119000003
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2035,0.35361028077999995
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2040,0.34570661105
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2045,0.33180229548999995
POL,MEA area,energyFinalConsumBySecEJ,industry,NA,2050,0.316550783994
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2015,0.1045568625
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2020,0.10835742161
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2025,0.1035628190162
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2030,0.087412173844363
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2035,0.077524407301801
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2040,0.06496401589383
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2045,0.052574388409036
POL,MEA area,energyFinalConsumBySecEJ,transport,NA,2050,0.04814842425542
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2015,0.165010777983
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2020,0.1842673762375
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2025,0.19363809631582
