Units,scenario,region,sector,input,year,value
EJ,Ref_cities,Rest of Malaysia,comm others,elect_td_bld,2100,0.382344
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,1975,0.00808488
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,1990,0.0270793
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2005,0.099783
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2010,0.153246
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2015,0.179922
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2020,0.228399
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2025,0.255926
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2030,0.295352
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2035,0.338899
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2040,0.378425
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2045,0.405845
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2050,0.415564
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2055,0.422796
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2060,0.436872
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2065,0.443408
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2070,0.461579
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2075,0.466511
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2080,0.439415
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2085,0.42406
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2090,0.419465
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2095,0.424153
EJ,Ref_cities,Rest of Malaysia,industrial energy use,elect_td_ind,2100,0.436771
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,1990,0.0088732
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2005,0.0317825
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2010,0.0490594
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2015,0.0634684
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2020,0.0719859
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2025,0.0800083
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2030,0.0893338
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2035,0.0981712
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2040,0.10559
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2045,0.110123
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2050,0.111794
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2055,0.111413
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2060,0.109465
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2065,0.106317
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2070,0.102828
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2075,0.0989473
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2080,0.0947328
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2085,0.0909639
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2090,0.087278
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2095,0.0835605
EJ,Ref_cities,Rest of Malaysia,resid cooling,elect_td_bld,2100,0.0809884
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,1990,0.00347031
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2005,0.0124302
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2010,0.0191872
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2015,0.0248225
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2020,0.0365901
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2025,0.0474798
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2030,0.0643392
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2035,0.0856005
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2040,0.108352
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2045,0.12985
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2050,0.146158
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2055,0.159987
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2060,0.172887
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2065,0.182869
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2070,0.193194
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2075,0.20081
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2080,0.203874
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2085,0.208285
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2090,0.213128
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2095,0.218493
EJ,Ref_cities,Rest of Malaysia,resid others,elect_td_bld,2100,0.224634
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2005,9.34002e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2010,0.000373797
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2015,0.000484592
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2020,0.0005596
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2025,0.000623964
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2030,0.000713232
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2035,0.00080979
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2040,0.000904046
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2045,0.00100372
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2050,0.00108075
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2055,0.0011471
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2060,0.00121385
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2065,0.00127015
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2070,0.00133337
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2075,0.00138641
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2080,0.00141122
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2085,0.0014473
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2090,0.00149157
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2095,0.00154778
EJ,Ref_cities,Rest of Malaysia,trn_freight,elect_td_trn,2100,0.00161343
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2020,3.9309714e-06
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2025,2.048877527e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2030,8.523192893e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2035,0.000196104261
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2040,0.000304984549
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2045,0.000441759106
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2050,0.00060772036
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2055,0.000728785492
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2060,0.00080953693
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2065,0.00085704252
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2070,0.00088955729
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2075,0.00091882819
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2080,0.00093042045
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2085,0.00093615685
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2090,0.00094140283
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2095,0.00095444506
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,elect_td_trn,2100,0.00097995442
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2005,8.45999e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2010,0.000338399
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2015,0.000438699
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2020,0.0005713104
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2025,0.000725213
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2030,0.000930233
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2035,0.001198239
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2040,0.001606605
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2045,0.002135172
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2050,0.002777855
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2055,0.00332029
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2060,0.003898211
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2065,0.00449122
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2070,0.005141898
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2075,0.005801958
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2080,0.006425117
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2085,0.007120695
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2090,0.007884066
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2095,0.008731163
EJ,Ref_cities,Rest of Malaysia,trn_pass,elect_td_trn,2100,0.009656779
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2020,0.00142641
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2025,0.003661582
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2030,0.006904112
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2035,0.00859878
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2040,0.00930886
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2045,0.00938944
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2050,0.00948285
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2055,0.00955713
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2060,0.0096167
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2065,0.0095862
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2070,0.00937555
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2075,0.00907183
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2080,0.00871881
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2085,0.00836923
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2090,0.00802631
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2095,0.00770006
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,elect_td_trn,2100,0.00739447
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2020,0.00156244
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2025,0.00255419
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2030,0.00422528
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2035,0.00545352
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2040,0.00667309
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2045,0.00777439
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2050,0.00866658
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2055,0.00893442
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2060,0.00929377
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2065,0.00956724
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2070,0.00992969
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2075,0.0103934
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2080,0.0105752
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2085,0.0107875
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2090,0.0110976
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2095,0.0113649
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,elect_td_trn,2100,0.0111941
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2025,0.0002437641
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2030,0.0011453383
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2035,0.00165769948
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2040,0.00197705084
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2045,0.002025732
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2050,0.0020103466
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2055,0.00198676378
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2060,0.00196885596
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2065,0.00195174333
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2070,0.00196253074
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2075,0.00199084185
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2080,0.00201158856
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2085,0.0020179073
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2090,0.00202295003
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2095,0.00203012015
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,elect_td_trn,2100,0.00203920598
