Units,scenario,region,sector,input,year,value
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,hydrogen,2095,2.35226753e-06
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,hydrogen,2100,2.33304655e-06
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,1975,0.000966485
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,1990,0.002633517
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2005,0.00735781
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2010,0.00791424
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2015,0.01117146
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2020,0.00871646
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2025,0.0074339666
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2030,0.0068769552
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2035,0.0061938019
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2040,0.0055198814
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2045,0.0054808071
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2050,0.0054317166
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2055,0.0054021422
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2060,0.0053055774
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2065,0.005168935
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2070,0.005074035
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2075,0.0050148248
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2080,0.0049519844
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2085,0.0048582562
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2090,0.0047625346
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2095,0.0046700165
EJ,Ref_cities,KualaLumpur,trn_pass_road_LDV_4W,refined liquids,2100,0.0045688684
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,1975,0.000165046
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,1990,0.00021645
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2005,0.000275926
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2010,0.00575363
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2015,0.000818086
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2020,0.000848061
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2025,0.000920284
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2030,0.00100277
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2035,0.00109217
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2040,0.00118104
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2045,0.00126295
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2050,0.00133685
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2055,0.00140126
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2060,0.0014572
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2065,0.00150854
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2070,0.00155382
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2075,0.00159773
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2080,0.00164287
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2085,0.00169076
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2090,0.00174034
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2095,0.00179178
EJ,Ref_cities,KualaLumpur,trn_shipping_intl,refined liquids,2100,0.00185024
EJ,Ref_cities,Malaysia,cement,electricity,1975,0.000711328
EJ,Ref_cities,Malaysia,cement,electricity,1990,0.00288864
EJ,Ref_cities,Malaysia,cement,electricity,2005,0.008399
EJ,Ref_cities,Malaysia,cement,electricity,2010,0.00869982
EJ,Ref_cities,Malaysia,cement,electricity,2015,0.00869982
EJ,Ref_cities,Malaysia,cement,electricity,2020,0.0109471
EJ,Ref_cities,Malaysia,cement,electricity,2025,0.011617
EJ,Ref_cities,Malaysia,cement,electricity,2030,0.0122931
EJ,Ref_cities,Malaysia,cement,electricity,2035,0.0129297
EJ,Ref_cities,Malaysia,cement,electricity,2040,0.0134748
EJ,Ref_cities,Malaysia,cement,electricity,2045,0.0139315
EJ,Ref_cities,Malaysia,cement,electricity,2050,0.0142945
EJ,Ref_cities,Malaysia,cement,electricity,2055,0.0145956
EJ,Ref_cities,Malaysia,cement,electricity,2060,0.0148614
EJ,Ref_cities,Malaysia,cement,electricity,2065,0.0150533
EJ,Ref_cities,Malaysia,cement,electricity,2070,0.0152236
EJ,Ref_cities,Malaysia,cement,electricity,2075,0.0153177
EJ,Ref_cities,Malaysia,cement,electricity,2080,0.0152928
EJ,Ref_cities,Malaysia,cement,electricity,2085,0.0152149
EJ,Ref_cities,Malaysia,cement,electricity,2090,0.0150896
EJ,Ref_cities,Malaysia,cement,electricity,2095,0.0149447
EJ,Ref_cities,Malaysia,cement,electricity,2100,0.0147856
EJ,Ref_cities,Malaysia,N fertilizer,gas,1990,0.0116518
EJ,Ref_cities,Malaysia,N fertilizer,gas,2005,0.0172238
EJ,Ref_cities,Malaysia,N fertilizer,gas,2010,0.0213204
EJ,Ref_cities,Malaysia,N fertilizer,gas,2015,0.0172054
EJ,Ref_cities,Malaysia,N fertilizer,gas,2020,0.01764172
EJ,Ref_cities,Malaysia,N fertilizer,gas,2025,0.01800293
EJ,Ref_cities,Malaysia,N fertilizer,gas,2030,0.01803381
EJ,Ref_cities,Malaysia,N fertilizer,gas,2035,0.01816727
EJ,Ref_cities,Malaysia,N fertilizer,gas,2040,0.01819071
EJ,Ref_cities,Malaysia,N fertilizer,gas,2045,0.01838436
EJ,Ref_cities,Malaysia,N fertilizer,gas,2050,0.01869625
EJ,Ref_cities,Malaysia,N fertilizer,gas,2055,0.018464499
EJ,Ref_cities,Malaysia,N fertilizer,gas,2060,0.018597667
EJ,Ref_cities,Malaysia,N fertilizer,gas,2065,0.018643794
EJ,Ref_cities,Malaysia,N fertilizer,gas,2070,0.018542717
EJ,Ref_cities,Malaysia,N fertilizer,gas,2075,0.018411139
EJ,Ref_cities,Malaysia,N fertilizer,gas,2080,0.018295764
EJ,Ref_cities,Malaysia,N fertilizer,gas,2085,0.018151688
EJ,Ref_cities,Malaysia,N fertilizer,gas,2090,0.017986797
EJ,Ref_cities,Malaysia,N fertilizer,gas,2095,0.017781785
EJ,Ref_cities,Malaysia,N fertilizer,gas,2100,0.017556812
EJ,Ref_cities,Malaysia,N fertilizer,refined liquids,1975,0.00213159
EJ,Ref_cities,Malaysia,process heat cement,biomass,1975,0.0056281
EJ,Ref_cities,Malaysia,process heat cement,biomass,1990,0.000235302
EJ,Ref_cities,Malaysia,process heat cement,biomass,2005,0.000665101
EJ,Ref_cities,Malaysia,process heat cement,biomass,2010,0.000706891
EJ,Ref_cities,Malaysia,process heat cement,biomass,2015,0.000706891
EJ,Ref_cities,Malaysia,process heat cement,biomass,2020,0.000939169
EJ,Ref_cities,Malaysia,process heat cement,biomass,2025,0.00099894
EJ,Ref_cities,Malaysia,process heat cement,biomass,2030,0.0010688
EJ,Ref_cities,Malaysia,process heat cement,biomass,2035,0.00110761
EJ,Ref_cities,Malaysia,process heat cement,biomass,2040,0.00107538
EJ,Ref_cities,Malaysia,process heat cement,biomass,2045,0.00104378
EJ,Ref_cities,Malaysia,process heat cement,biomass,2050,0.00101293
EJ,Ref_cities,Malaysia,process heat cement,biomass,2055,0.000989134
EJ,Ref_cities,Malaysia,process heat cement,biomass,2060,0.000978328
EJ,Ref_cities,Malaysia,process heat cement,biomass,2065,0.000968359
EJ,Ref_cities,Malaysia,process heat cement,biomass,2070,0.000962567
EJ,Ref_cities,Malaysia,process heat cement,biomass,2075,0.000946338
EJ,Ref_cities,Malaysia,process heat cement,biomass,2080,0.00091043
EJ,Ref_cities,Malaysia,process heat cement,biomass,2085,0.000881422
EJ,Ref_cities,Malaysia,process heat cement,biomass,2090,0.000854834
EJ,Ref_cities,Malaysia,process heat cement,biomass,2095,0.000834287
EJ,Ref_cities,Malaysia,process heat cement,biomass,2100,0.000814005
EJ,Ref_cities,Malaysia,process heat cement,coal,1975,0.0003767
EJ,Ref_cities,Malaysia,process heat cement,coal,1990,0.0192912
EJ,Ref_cities,Malaysia,process heat cement,coal,2005,0.0545353
EJ,Ref_cities,Malaysia,process heat cement,coal,2010,0.0579635
EJ,Ref_cities,Malaysia,process heat cement,coal,2015,0.0579635
EJ,Ref_cities,Malaysia,process heat cement,coal,2020,0.0703295
EJ,Ref_cities,Malaysia,process heat cement,coal,2025,0.0732372
EJ,Ref_cities,Malaysia,process heat cement,coal,2030,0.0754402
EJ,Ref_cities,Malaysia,process heat cement,coal,2035,0.0775322
EJ,Ref_cities,Malaysia,process heat cement,coal,2040,0.0793326
EJ,Ref_cities,Malaysia,process heat cement,coal,2045,0.0805873
EJ,Ref_cities,Malaysia,process heat cement,coal,2050,0.0816321
EJ,Ref_cities,Malaysia,process heat cement,coal,2055,0.0821415
EJ,Ref_cities,Malaysia,process heat cement,coal,2060,0.0822037
EJ,Ref_cities,Malaysia,process heat cement,coal,2065,0.0818227
EJ,Ref_cities,Malaysia,process heat cement,coal,2070,0.0813659
EJ,Ref_cities,Malaysia,process heat cement,coal,2075,0.0804597
EJ,Ref_cities,Malaysia,process heat cement,coal,2080,0.0791221
EJ,Ref_cities,Malaysia,process heat cement,coal,2085,0.0775827
EJ,Ref_cities,Malaysia,process heat cement,coal,2090,0.0759922
EJ,Ref_cities,Malaysia,process heat cement,coal,2095,0.07429
EJ,Ref_cities,Malaysia,process heat cement,coal,2100,0.0725102
EJ,Ref_cities,Malaysia,process heat cement,gas,1990,0.00188211
EJ,Ref_cities,Malaysia,process heat cement,gas,2005,0.00532051
EJ,Ref_cities,Malaysia,process heat cement,gas,2010,0.00565493
EJ,Ref_cities,Malaysia,process heat cement,gas,2015,0.00565493
EJ,Ref_cities,Malaysia,process heat cement,gas,2020,0.00715156
EJ,Ref_cities,Malaysia,process heat cement,gas,2025,0.00737586
EJ,Ref_cities,Malaysia,process heat cement,gas,2030,0.00805233
EJ,Ref_cities,Malaysia,process heat cement,gas,2035,0.00840159
EJ,Ref_cities,Malaysia,process heat cement,gas,2040,0.00840097
EJ,Ref_cities,Malaysia,process heat cement,gas,2045,0.00840807
EJ,Ref_cities,Malaysia,process heat cement,gas,2050,0.00805787
EJ,Ref_cities,Malaysia,process heat cement,gas,2055,0.00790526
EJ,Ref_cities,Malaysia,process heat cement,gas,2060,0.00798656
EJ,Ref_cities,Malaysia,process heat cement,gas,2065,0.00796891
EJ,Ref_cities,Malaysia,process heat cement,gas,2070,0.00794785
EJ,Ref_cities,Malaysia,process heat cement,gas,2075,0.00793148
EJ,Ref_cities,Malaysia,process heat cement,gas,2080,0.00770631
EJ,Ref_cities,Malaysia,process heat cement,gas,2085,0.00730135
EJ,Ref_cities,Malaysia,process heat cement,gas,2090,0.00666936
EJ,Ref_cities,Malaysia,process heat cement,gas,2095,0.00605113
EJ,Ref_cities,Malaysia,process heat cement,gas,2100,0.00544291
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,1975,0.0005939
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,1990,0.00211731
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2005,0.00598561
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2010,0.00636182
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2015,0.00636182
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2020,0.00672443
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2025,0.00745059
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2030,0.00832034
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2035,0.00921268
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2040,0.0100069
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2045,0.010577
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2050,0.0109482
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2055,0.0111331
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2060,0.0112085
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2065,0.0112682
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2070,0.011213
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2075,0.0110793
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2080,0.0108143
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2085,0.0105968
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2090,0.0103739
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2095,0.0101545
EJ,Ref_cities,Malaysia,process heat cement,refined liquids,2100,0.00994646
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,1990,0.00622235
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2005,0.0224235
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2010,0.0346601
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2015,0.0426335
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2020,0.048784
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2025,0.0542999
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2030,0.0609476
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2035,0.0673597
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2040,0.0726564
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2045,0.0759139
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2050,0.0770254
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2055,0.0768376
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2060,0.0755646
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2065,0.0735248
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2070,0.0711978
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2075,0.068558
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2080,0.0656176
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2085,0.0629948
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2090,0.0604449
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2095,0.0579686
EJ,Ref_cities,Rest of Malaysia,comm cooling,electricity,2100,0.056124
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,1990,0.0128799
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2005,0.0464152
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2010,0.0717441
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2015,0.0882486
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2020,0.115873
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2025,0.141025
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2030,0.175886
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2035,0.215524
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2040,0.254208
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2045,0.287582
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2050,0.311684
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2055,0.330649
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2060,0.346096
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2065,0.356659
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2070,0.3659
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2075,0.371352
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2080,0.372478
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2085,0.374718
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2090,0.37689
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2095,0.378976
EJ,Ref_cities,Rest of Malaysia,comm others,electricity,2100,0.382344
EJ,Ref_cities,Rest of Malaysia,comm others,gas,1990,0.0001772
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2005,0.0008089
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2010,0.0010554
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2015,0.0008438
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2020,0.000917812
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2025,0.00102827
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2030,0.00114068
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2035,0.00122058
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2040,0.00127554
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2045,0.00132409
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2050,0.00138327
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2055,0.00143441
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2060,0.00143743
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2065,0.00143594
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2070,0.00136785
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2075,0.00133978
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2080,0.0014247
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2085,0.00145573
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2090,0.00142341
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2095,0.00134261
EJ,Ref_cities,Rest of Malaysia,comm others,gas,2100,0.00123916
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,1990,0.00885999
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2005,0.0265876
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2010,0.0438329
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2015,0.0274959
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2020,0.0239664
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2025,0.0260517
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2030,0.0267699
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2035,0.0269751
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2040,0.0269644
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2045,0.0265359
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2050,0.0270119
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2055,0.0268764
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2060,0.0254489
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2065,0.0243214
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2070,0.0220734
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2075,0.0205256
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2080,0.0208764
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2085,0.02067
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2090,0.0199647
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2095,0.0186526
EJ,Ref_cities,Rest of Malaysia,comm others,refined liquids,2100,0.017123
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,1975,0.0183509
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,1990,0.026239
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2005,0.0287017
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2010,0.009854
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2015,0.0002501
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2020,0.000273054
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2025,0.000290076
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2030,0.000295175
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2035,0.000295908
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2040,0.000288237
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2045,0.000283105
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2050,0.000288017
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2055,0.000290453
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2060,0.000286744
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2065,0.000284773
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2070,0.000277041
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2075,0.000271212
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2080,0.000276108
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2085,0.000279626
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2090,0.000282834
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2095,0.000284081
EJ,Ref_cities,Rest of Malaysia,industrial energy use,biomass,2100,0.000284981
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,1990,0.0018483
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2005,0.0014489
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2010,0.0155239
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2015,0.0138283
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2020,0.0142361
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2025,0.0149366
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2030,0.0148272
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2035,0.0147709
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2040,0.0148927
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2045,0.0150843
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2050,0.0157891
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2055,0.0162599
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2060,0.0162016
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2065,0.0161672
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2070,0.0157308
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2075,0.015429
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2080,0.0158877
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2085,0.0161865
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2090,0.0164538
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2095,0.0165195
EJ,Ref_cities,Rest of Malaysia,industrial energy use,coal,2100,0.0165866
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,1975,0.00808488
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,1990,0.0270793
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2005,0.099783
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2010,0.153246
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2015,0.179922
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2020,0.228399
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2025,0.255926
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2030,0.295352
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2035,0.338899
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2040,0.378425
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2045,0.405845
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2050,0.415564
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2055,0.422796
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2060,0.436872
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2065,0.443408
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2070,0.461579
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2075,0.466511
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2080,0.439415
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2085,0.42406
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2090,0.419465
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2095,0.424153
EJ,Ref_cities,Rest of Malaysia,industrial energy use,electricity,2100,0.436771
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,1990,0.047773
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2005,0.496575
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2010,0.290783
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2015,0.441961
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2020,0.467624
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2025,0.487367
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2030,0.502787
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2035,0.506864
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2040,0.504488
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2045,0.506944
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2050,0.512626
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2055,0.519854
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2060,0.521527
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2065,0.521668
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2070,0.509373
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2075,0.503741
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2080,0.516903
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2085,0.516823
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2090,0.503386
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2095,0.482488
EJ,Ref_cities,Rest of Malaysia,industrial energy use,gas,2100,0.458619
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2020,0.0007818
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2025,0.001737735
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2030,0.002784038
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2035,0.003928711
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2040,0.005196184
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2045,0.006665013
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2050,0.00852447
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2055,0.00924482
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2060,0.00982669
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2065,0.01050124
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2070,0.01074624
